NAICS_2022_Code,NAICS_2022_Title,ISIC_Rev4_Code,ISIC_Rev4_Title,NACE_Rev2_Code,NACE_Rev2_Title,NACE_Rev21_Code,NACE_Rev21_Title,Mapping_Path,Mapping_Notes,NAICS_Partial,ISIC_Partial,NACE_Partial,NACE_Mapping_Type,NACE_Correspondence_Type,NACE_Common_Content,Mapping_Quality
"112210","Hog and Pig Farming","145","Raising of swine/pigs","01.46","Raising of swine/pigs","01.46","Raising of swine and pigs","NAICS→ISIC→NACE2→NACE2.1 (zero-padded)","  | Mapping via zero-padded",false,true,false,"NACE Rev. 2 class  01.46 is mapped to NACE Rev. 2.1 class  01.46","1:1","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","inferred"
"112310","Chicken Egg Production","146","Raising of poultry","01.47","Raising of poultry","01.47","Raising of poultry","NAICS→ISIC→NACE2→NACE2.1 (zero-padded)","  | Mapping via zero-padded",false,true,false,"NACE Rev. 2 class  01.47 is mapped to NACE Rev. 2.1 class  01.47","9:10","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","inferred"
"112320","Broilers and Other Meat Type Chicken Production","146","Raising of poultry","01.47","Raising of poultry","01.47","Raising of poultry","NAICS→ISIC→NACE2→NACE2.1 (zero-padded)","  | Mapping via zero-padded",false,true,false,"NACE Rev. 2 class  01.47 is mapped to NACE Rev. 2.1 class  01.47","9:10","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","inferred"
"112330","Turkey Production","146","Raising of poultry","01.47","Raising of poultry","01.47","Raising of poultry","NAICS→ISIC→NACE2→NACE2.1 (zero-padded)","  | Mapping via zero-padded",false,true,false,"NACE Rev. 2 class  01.47 is mapped to NACE Rev. 2.1 class  01.47","9:10","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","inferred"
"112340","Poultry Hatcheries","146","Raising of poultry","01.47","Raising of poultry","01.47","Raising of poultry","NAICS→ISIC→NACE2→NACE2.1 (zero-padded)","  | Mapping via zero-padded",false,true,false,"NACE Rev. 2 class  01.47 is mapped to NACE Rev. 2.1 class  01.47","9:10","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","inferred"
"112390","Other Poultry Production","146","Raising of poultry","01.47","Raising of poultry","01.47","Raising of poultry","NAICS→ISIC→NACE2→NACE2.1 (zero-padded)","except emu, ostriches | Mapping via zero-padded",true,true,false,"NACE Rev. 2 class  01.47 is mapped to NACE Rev. 2.1 class  01.47","9:10","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","inferred"
"112390","Other Poultry Production","149","Raising of other animals","01.49","Raising of other animals","01.47","Raising of poultry","NAICS→ISIC→NACE2→NACE2.1 (zero-padded)","emu, ostriches | Mapping via zero-padded",true,true,false,"NACE Rev. 2 class  01.49 is mapped to NACE Rev. 2.1 classes  01.47, 01.48","9:10","- raising and breeding of poultry, e.g.:
  • quails, ostriches","inferred"
"112390","Other Poultry Production","149","Raising of other animals","01.49","Raising of other animals","01.48","Raising of other animals","NAICS→ISIC→NACE2→NACE2.1 (zero-padded)","emu, ostriches | Mapping via zero-padded",true,true,false,"NACE Rev. 2 class  01.49 is mapped to NACE Rev. 2.1 classes  01.47, 01.48","9:10","- raising and breeding of semi-domesticated or other live animals:
  • birds (except poultry and ostriches)
  • insects
  • rabbits and other fur animals
  • reindeer
- production of bird skins from ranching operations or skins from farming reptiles, e.g. snakes and turtles
- raising and breeding of reptiles, except crocodiles
- operation of land worm farms, land mollusc farms, land snail farms etc.
- raising of silk worms, production of silk worm cocoons
-  beekeeping; production of bees’ byproducts (e.g. honey, beeswax, propolis, bee venom or honeycomb); bee propagation for sale
- raising and breeding of pets (except fish), e.g.:
  • cats and dogs
  • birds, e.g. parakeets
  • hamsters","inferred"
"112410","Sheep Farming","144","Raising of sheep and goats","01.45","Raising of sheep and goats","01.45","Raising of sheep and goats","NAICS→ISIC→NACE2→NACE2.1 (zero-padded)","  | Mapping via zero-padded",false,true,false,"NACE Rev. 2 class  01.45 is mapped to NACE Rev. 2.1 class  01.45","1:1","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","inferred"
"112420","Goat Farming","144","Raising of sheep and goats","01.45","Raising of sheep and goats","01.45","Raising of sheep and goats","NAICS→ISIC→NACE2→NACE2.1 (zero-padded)","  | Mapping via zero-padded",false,true,false,"NACE Rev. 2 class  01.45 is mapped to NACE Rev. 2.1 class  01.45","1:1","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","inferred"
"112511","Finfish Farming and Fish Hatcheries","321","Marine aquaculture","32.1","Manufacture of jewellery, bijouterie and related articles","32.1","Manufacture of jewellery, bijouterie and related articles","NAICS→ISIC→NACE2→NACE2.1","saltwater finfish farming and hatcheries",true,true,false,"NACE Rev. 2 group  32.1 is mapped to NACE Rev. 2.1 group  32.1","1:1","","direct"
"112511","Finfish Farming and Fish Hatcheries","322","Freshwater aquaculture","32.2","Manufacture of musical instruments","32.2","Manufacture of musical instruments","NAICS→ISIC→NACE2→NACE2.1","freshwater finfish farming and hatcheries",true,true,false,"NACE Rev. 2 group  32.2 is mapped to NACE Rev. 2.1 group  32.2","1:1","","direct"
"112512","Shellfish Farming","321","Marine aquaculture","32.1","Manufacture of jewellery, bijouterie and related articles","32.1","Manufacture of jewellery, bijouterie and related articles","NAICS→ISIC→NACE2→NACE2.1","saltwater shellfish farming including production of cultured pearls",true,true,false,"NACE Rev. 2 group  32.1 is mapped to NACE Rev. 2.1 group  32.1","1:1","","direct"
"112512","Shellfish Farming","322","Freshwater aquaculture","32.2","Manufacture of musical instruments","32.2","Manufacture of musical instruments","NAICS→ISIC→NACE2→NACE2.1","freshwater shellfish farming",true,true,false,"NACE Rev. 2 group  32.2 is mapped to NACE Rev. 2.1 group  32.2","1:1","","direct"
"112519","Other Aquaculture","321","Marine aquaculture","32.1","Manufacture of jewellery, bijouterie and related articles","32.1","Manufacture of jewellery, bijouterie and related articles","NAICS→ISIC→NACE2→NACE2.1","saltwater alligator, frog, algae, seaweed, turtle, worm, snake, and other animal aquaculture n.e.c.",true,true,false,"NACE Rev. 2 group  32.1 is mapped to NACE Rev. 2.1 group  32.1","1:1","","direct"
"112519","Other Aquaculture","322","Freshwater aquaculture","32.2","Manufacture of musical instruments","32.2","Manufacture of musical instruments","NAICS→ISIC→NACE2→NACE2.1","freshwater alligator, frog, algae, seaweed, turtle, worm, snake and other animal aquaculture n.e.c.",true,true,false,"NACE Rev. 2 group  32.2 is mapped to NACE Rev. 2.1 group  32.2","1:1","","direct"
"112910","Apiculture","149","Raising of other animals","01.49","Raising of other animals","01.47","Raising of poultry","NAICS→ISIC→NACE2→NACE2.1 (zero-padded)","  | Mapping via zero-padded",false,true,false,"NACE Rev. 2 class  01.49 is mapped to NACE Rev. 2.1 classes  01.47, 01.48","9:10","- raising and breeding of poultry, e.g.:
  • quails, ostriches","inferred"
"112910","Apiculture","149","Raising of other animals","01.49","Raising of other animals","01.48","Raising of other animals","NAICS→ISIC→NACE2→NACE2.1 (zero-padded)","  | Mapping via zero-padded",false,true,false,"NACE Rev. 2 class  01.49 is mapped to NACE Rev. 2.1 classes  01.47, 01.48","9:10","- raising and breeding of semi-domesticated or other live animals:
  • birds (except poultry and ostriches)
  • insects
  • rabbits and other fur animals
  • reindeer
- production of bird skins from ranching operations or skins from farming reptiles, e.g. snakes and turtles
- raising and breeding of reptiles, except crocodiles
- operation of land worm farms, land mollusc farms, land snail farms etc.
- raising of silk worms, production of silk worm cocoons
-  beekeeping; production of bees’ byproducts (e.g. honey, beeswax, propolis, bee venom or honeycomb); bee propagation for sale
- raising and breeding of pets (except fish), e.g.:
  • cats and dogs
  • birds, e.g. parakeets
  • hamsters","inferred"
"112920","Horses and Other Equine Production","142","Raising of horses and other equines","14.2","Manufacture of articles of fur","14.2","Manufacture of other wearing apparel and accessories","NAICS→ISIC→NACE2→NACE2.1"," ",false,false,false,"NACE Rev. 2 group  14.2 is mapped to NACE Rev. 2.1 group  14.2","3:2","","direct"
"112930","Fur-Bearing Animal and Rabbit Production","149","Raising of other animals","01.49","Raising of other animals","01.47","Raising of poultry","NAICS→ISIC→NACE2→NACE2.1 (zero-padded)","  | Mapping via zero-padded",false,true,false,"NACE Rev. 2 class  01.49 is mapped to NACE Rev. 2.1 classes  01.47, 01.48","9:10","- raising and breeding of poultry, e.g.:
  • quails, ostriches","inferred"
"112930","Fur-Bearing Animal and Rabbit Production","149","Raising of other animals","01.49","Raising of other animals","01.48","Raising of other animals","NAICS→ISIC→NACE2→NACE2.1 (zero-padded)","  | Mapping via zero-padded",false,true,false,"NACE Rev. 2 class  01.49 is mapped to NACE Rev. 2.1 classes  01.47, 01.48","9:10","- raising and breeding of semi-domesticated or other live animals:
  • birds (except poultry and ostriches)
  • insects
  • rabbits and other fur animals
  • reindeer
- production of bird skins from ranching operations or skins from farming reptiles, e.g. snakes and turtles
- raising and breeding of reptiles, except crocodiles
- operation of land worm farms, land mollusc farms, land snail farms etc.
- raising of silk worms, production of silk worm cocoons
-  beekeeping; production of bees’ byproducts (e.g. honey, beeswax, propolis, bee venom or honeycomb); bee propagation for sale
- raising and breeding of pets (except fish), e.g.:
  • cats and dogs
  • birds, e.g. parakeets
  • hamsters","inferred"
"112990","All Other Animal Production","14","Animal production","14","Manufacture of wearing apparel","14","Manufacture of wearing apparel","NAICS→ISIC→NACE2→NACE2.1","ISIC group level link - other general livestock farms including combinations of animals, such as horses, asses, mules, cattle, sheep and goats",true,false,false,"NACE Rev. 2 division  14 is mapped to NACE Rev. 2.1 division  14","1:1","","direct"
"112990","All Other Animal Production","143","Raising of camels and camelids","14.3","Manufacture of knitted and crocheted apparel","14.1","Manufacture of knitted and crocheted apparel","NAICS→ISIC→NACE2→NACE2.1","camels and camelids",true,false,false,"NACE Rev. 2 group  14.3 is mapped to NACE Rev. 2.1 group  14.1","3:2","","direct"
"112990","All Other Animal Production","149","Raising of other animals","01.49","Raising of other animals","01.47","Raising of poultry","NAICS→ISIC→NACE2→NACE2.1 (zero-padded)","other animal farms including cats, crickets and other insects, dogs, pet birds | Mapping via zero-padded",true,true,false,"NACE Rev. 2 class  01.49 is mapped to NACE Rev. 2.1 classes  01.47, 01.48","9:10","- raising and breeding of poultry, e.g.:
  • quails, ostriches","inferred"
"112990","All Other Animal Production","149","Raising of other animals","01.49","Raising of other animals","01.48","Raising of other animals","NAICS→ISIC→NACE2→NACE2.1 (zero-padded)","other animal farms including cats, crickets and other insects, dogs, pet birds | Mapping via zero-padded",true,true,false,"NACE Rev. 2 class  01.49 is mapped to NACE Rev. 2.1 classes  01.47, 01.48","9:10","- raising and breeding of semi-domesticated or other live animals:
  • birds (except poultry and ostriches)
  • insects
  • rabbits and other fur animals
  • reindeer
- production of bird skins from ranching operations or skins from farming reptiles, e.g. snakes and turtles
- raising and breeding of reptiles, except crocodiles
- operation of land worm farms, land mollusc farms, land snail farms etc.
- raising of silk worms, production of silk worm cocoons
-  beekeeping; production of bees’ byproducts (e.g. honey, beeswax, propolis, bee venom or honeycomb); bee propagation for sale
- raising and breeding of pets (except fish), e.g.:
  • cats and dogs
  • birds, e.g. parakeets
  • hamsters","inferred"
"112990","All Other Animal Production","150","Mixed farming","01.50","Mixed farming","01.50","Mixed farming","NAICS→ISIC→NACE2→NACE2.1 (zero-padded)","combinations of crops, livestock, and animal specialties (primarily but less than 66% livestock) | Mapping via zero-padded",true,true,false,"NACE Rev. 2 class  01.50 is mapped to NACE Rev. 2.1 class  01.50","1:1","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","inferred"
"113110","Timber Tract Operations","210","Silviculture and other forestry activities","21.1","Manufacture of basic pharmaceutical products","21.1","Manufacture of basic pharmaceutical products","NAICS→ISIC→NACE2→NACE2.1","operating timber tracts",false,true,false,"NACE Rev. 2 group  21.1 is mapped to NACE Rev. 2.1 group  21.1","1:1","","direct"
"113110","Timber Tract Operations","210","Silviculture and other forestry activities","21.2","Manufacture of pharmaceutical preparations","21.2","Manufacture of pharmaceutical preparations","NAICS→ISIC→NACE2→NACE2.1","operating timber tracts",false,true,false,"NACE Rev. 2 group  21.2 is mapped to NACE Rev. 2.1 group  21.2","1:1","","direct"
"113210","Forest Nurseries and Gathering of Forest Products","210","Silviculture and other forestry activities","21.1","Manufacture of basic pharmaceutical products","21.1","Manufacture of basic pharmaceutical products","NAICS→ISIC→NACE2→NACE2.1","except gathering forest products in the wild",true,true,false,"NACE Rev. 2 group  21.1 is mapped to NACE Rev. 2.1 group  21.1","1:1","","direct"
"113210","Forest Nurseries and Gathering of Forest Products","210","Silviculture and other forestry activities","21.2","Manufacture of pharmaceutical preparations","21.2","Manufacture of pharmaceutical preparations","NAICS→ISIC→NACE2→NACE2.1","except gathering forest products in the wild",true,true,false,"NACE Rev. 2 group  21.2 is mapped to NACE Rev. 2.1 group  21.2","1:1","","direct"
